"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD"
"WORK","INCOME_WD12",,,"AvgFamilyIncAdj",1,8,9,"Avg. family income",,0,0,,0,0,1,40,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"AvgFamilyIncAdj_m",1,8,13,"AvgFamilyIncAdj MOE",,0,0,,0,0,1,72,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"Fs_client",1,8,16,"Persons receiving food stamps",,0,0,,0,0,1,96,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"PctChgAvgFamilyIncAdj",1,8,14,"% change in avg. family income",,0,0,,0,0,1,80,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"PctPoorChildren",1,8,7,"% children in poverty",,0,0,,0,0,1,24,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"PctPoorChildren_m",1,8,11,"% children in poverty MOE",,0,0,,0,0,1,56,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"PctPoorElderly",1,8,8,"% seniors in poverty",,0,0,,0,0,1,32,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"PctPoorElderly_m",1,8,12,"% seniors in poverty MOE",,0,0,,0,0,1,64,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"PctPoorPersons",1,8,6,"Poverty rate (%)",,0,0,,0,0,1,16,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"PctPoorPersons_m",1,8,10,"Poverty rate (%) MOE",,0,0,,0,0,1,48,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"Tanf_client",1,8,15,"Persons receiving TANF",,0,0,,0,0,1,88,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"Ward2012",2,1,2,"Ward (2012)","$WARD12A",0,0,,0,0,0,127,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"end_date",1,8,5,"End Date","DATE",9,0,,0,0,1,8,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"indc",1,8,17,,,0,0,,0,0,1,104,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"start_date",1,8,4,"Start Date","DATE",9,0,,0,0,1,0,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"timeframe",2,15,1,"Year of Data",,0,0,,0,0,0,112,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"
"WORK","INCOME_WD12",,,"ward2012_nf",2,1,3,"Unformatted geography",,0,0,,0,0,0,128,168,"V9","09JAN18:13:37:19","09JAN18:13:37:19",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES"

