"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","INCOME_ANC12",,,"Anc2012",2,2,2,"Advisory Neighborhood Commission (2012)","$ANC12A",0,0,,0,0,0,119,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ANC12",,,"AvgFamilyIncAdj",1,8,9,"Avg. family income",,0,0,,0,0,1,40,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",7
"WORK","INCOME_ANC12",,,"AvgFamilyIncAdj_m",1,8,13,"AvgFamilyIncAdj MOE",,0,0,,0,0,1,72,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",8
"WORK","INCOME_ANC12",,,"Fs_client",1,8,16,"Persons receiving food stamps",,0,0,,0,0,1,96,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ANC12",,,"PctChgAvgFamilyIncAdj",1,8,14,"% change in avg. family income",,0,0,,0,0,1,80,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",9
"WORK","INCOME_ANC12",,,"PctPoorChildren",1,8,7,"% children in poverty",,0,0,,0,0,1,24,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",3
"WORK","INCOME_ANC12",,,"PctPoorChildren_m",1,8,11,"% children in poverty MOE",,0,0,,0,0,1,56,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",4
"WORK","INCOME_ANC12",,,"PctPoorElderly",1,8,8,"% seniors in poverty",,0,0,,0,0,1,32,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",5
"WORK","INCOME_ANC12",,,"PctPoorElderly_m",1,8,12,"% seniors in poverty MOE",,0,0,,0,0,1,64,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",6
"WORK","INCOME_ANC12",,,"PctPoorPersons",1,8,6,"Poverty rate (%)",,0,0,,0,0,1,16,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",1
"WORK","INCOME_ANC12",,,"PctPoorPersons_m",1,8,10,"Poverty rate (%) MOE",,0,0,,0,0,1,48,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",2
"WORK","INCOME_ANC12",,,"Tanf_client",1,8,15,"Persons receiving TANF",,0,0,,0,0,1,88,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ANC12",,,"anc2012_nf",2,2,3,"Unformatted geography",,0,0,,0,0,0,121,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ANC12",,,"end_date",1,8,5,"End Date","DATE",9,0,,0,0,1,8,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ANC12",,,"start_date",1,8,4,"Start Date","DATE",9,0,,0,0,1,0,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","INCOME_ANC12",,,"timeframe",2,15,1,"Year of Data",,0,0,,0,0,0,104,840,"V9","06MAR18:16:05:12","06MAR18:16:05:12",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."

